gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-0.2616490050221303,1,1,0,0,0,0,0,0,1,-0.4403763141254418,-0.435849291266501,0,True,False,False,False,True,False,False,True,False,False
0,0,0,0,0.5939741817803856,1,0,1,0,0,0,0,0,0,0.354070282407345,0.5566901489696651,0,False,True,False,True,False,False,False,True,False,False
0,0,1,1,0.9199258719908678,1,1,1,1,0,0,0,0,1,0.6748405609237209,1.0225179339958268,0,False,True,False,True,False,False,False,False,True,False
1,1,0,0,1.368109446030281,1,1,0,1,1,1,1,1,0,1.532443999858696,2.2715637664413126,1,False,True,False,False,True,False,False,True,False,False
1,0,0,1,-0.0579291986405789,1,1,0,1,0,1,1,1,1,0.4870320558856357,0.1342972698826287,1,True,False,False,False,True,False,False,False,False,True
1,0,1,0,-0.0171852373642686,1,1,0,0,0,1,0,0,1,0.480383967211721,0.1481726156600336,0,False,True,False,False,True,False,False,False,True,False
1,0,1,1,1.3273654847539706,1,0,1,0,0,1,1,1,1,0.3324639942171226,1.1192262263458144,1,True,False,False,False,False,True,True,False,False,False
0,1,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-0.6547771738591854,-0.987465978881418,1,True,False,False,True,False,False,False,False,False,True
1,0,0,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,-1.4808021915930665,-0.958921149889428,0,False,False,True,True,False,False,False,False,False,True
1,0,1,1,-0.6283446565089229,1,1,0,1,1,1,0,0,1,0.0632164029235842,-0.5321825742711537,0,True,False,False,True,False,False,False,False,False,True
1,0,0,1,-0.4653688114036817,1,1,0,0,0,0,0,0,0,-1.3328822185984677,-0.8012628092358323,0,False,False,True,True,False,False,False,False,False,True
1,0,0,0,1.4088534073065913,1,0,0,0,0,0,0,0,0,-1.4907743246039378,-0.428635876212111,0,False,False,True,False,False,True,True,False,False,False
1,0,0,0,0.3087664528462136,1,0,1,0,1,0,0,1,0,0.0881467354507637,0.1975194336315031,0,True,False,False,True,False,False,False,False,True,False
0,0,0,1,1.6125732136881423,1,0,0,0,0,0,0,0,1,-1.4974224132778524,-0.316022775745257,0,False,False,True,False,False,True,False,False,False,True
1,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,1,-0.5650279767613393,-0.9665757524089184,1,True,False,False,True,False,False,False,False,True,False
1,1,0,0,-1.1987601143772668,1,1,0,1,1,0,1,1,1,1.3363253839782172,-0.8774558844586557,1,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.6283446565089229,1,0,1,1,0,0,0,0,0,-0.2891322967938861,-0.5895810634807038,0,True,False,False,False,True,False,False,False,False,True
1,0,0,0,1.368109446030281,1,1,1,1,1,1,1,1,1,1.6454615073152428,2.2502323525037125,0,False,True,False,False,True,False,True,False,False,False
1,0,1,1,1.1643896396487294,1,0,0,1,0,1,1,1,1,1.1186004799075162,1.7038216769769796,0,False,True,False,False,True,False,True,False,False,False
1,1,0,0,-0.791320501614164,1,0,0,1,0,0,1,0,1,-0.16281861198951,-0.659553395445613,0,True,False,False,True,False,False,False,False,True,False
0,0,1,0,0.1865345690172827,1,0,0,0,0,0,0,0,1,-1.494098368940895,-0.6908115273479699,0,False,False,True,False,True,False,True,False,False,False
0,0,0,0,-0.5468567339563023,1,0,1,0,1,1,1,1,1,1.3895100933695332,-0.1539084416941483,1,False,True,False,True,False,False,False,False,True,False
0,0,0,1,0.6347181430566958,1,0,0,0,0,0,0,0,0,-1.4907743246039378,-0.594103234997982,0,False,False,True,False,True,False,False,False,False,True
0,0,1,0,-1.2802480369298874,1,0,0,0,0,0,1,0,1,-0.3157246514895444,-0.9829658667373948,0,True,False,False,True,False,False,False,False,False,True
1,1,1,0,-1.0357842692720256,0,0,1,0,0,0,0,0,0,-1.1633559574136474,-0.9101037568760788,0,True,False,False,True,False,False,True,False,False,False
0,0,0,0,1.2051336009250395,1,1,1,1,1,0,0,0,1,0.9058616423422512,1.5320232780669192,0,False,True,False,False,True,False,False,False,True,False
1,0,1,1,-0.22090504374582,1,1,1,1,0,1,1,0,0,1.1950534996575333,0.2251157095735275,0,False,True,False,True,False,False,False,False,True,False
1,0,1,1,0.2680224915699033,1,1,0,0,0,0,0,0,1,-1.3627986176310831,-0.6086183025997822,0,False,False,True,False,False,True,False,False,False,True
1,0,0,0,-1.2395040756535771,1,1,0,0,0,0,0,1,0,-0.0913516587449288,-0.9551710564360752,1,True,False,False,True,False,False,True,False,False,False
0,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,-1.4675060142452372,-0.99028957865806,1,False,False,True,True,False,False,False,False,False,True
1,0,1,0,0.3902543753988342,1,1,0,0,1,1,1,1,1,1.4460188470978068,1.015988359512342,0,False,True,False,False,True,False,False,False,True,False
1,0,0,0,-0.4246248501273714,1,1,0,1,0,0,0,0,1,0.4837080115486781,-0.2439548033211215,1,False,True,False,True,False,False,False,False,True,False
1,0,0,0,0.3087664528462136,1,1,0,0,0,0,1,0,1,0.6681924722498068,0.4790190957387557,0,False,True,False,True,False,False,False,False,True,False
1,0,1,1,0.6754621043330061,1,1,0,0,0,1,1,1,1,1.10198025822273,1.1623523010593697,0,False,True,False,False,True,False,False,False,True,False
0,0,1,0,-0.8728084241667845,1,0,0,0,0,0,0,0,1,-0.6896796393972369,-0.7939611566884223,1,True,False,False,True,False,False,False,False,True,False
0,0,0,0,-0.9542963467194052,1,1,0,0,0,0,0,1,1,0.6150077628584902,-0.6529576428423634,1,False,True,False,True,False,False,False,False,True,False
0,0,1,1,1.5718292524118322,1,1,1,1,1,1,1,1,0,0.8726211989726784,1.7693600749176306,0,True,False,False,False,False,True,False,False,False,True
0,0,0,0,1.1236456783724194,1,0,1,0,1,1,1,1,1,1.3346633618097383,1.744212389406913,0,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,1,-0.6797075063863649,-0.59831657528969,0,True,False,False,True,False,False,False,False,True,False
0,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,1,1,1.6886740836956873,2.6193739045531417,0,False,True,False,False,False,True,True,False,False,False
1,0,1,0,0.797693988161937,1,1,1,0,1,1,0,0,1,0.8909034428259432,1.03436381743377,0,False,True,False,False,False,True,False,True,False,False
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,1,1,0.8576629994563706,1.8346999384989868,0,True,False,False,False,False,True,False,True,False,False
0,0,0,0,-0.5876006952326126,1,0,0,0,0,0,0,0,1,-1.504070501951767,-0.8356313127671464,0,False,False,True,True,False,False,False,False,False,True
0,0,1,0,-1.1172721918246462,1,0,0,0,0,0,0,0,1,0.1380074005051227,-0.8522861395746831,0,False,True,False,True,False,False,False,False,True,False
1,0,1,1,1.5310852911355222,1,1,1,1,1,1,1,1,0,1.6604197068315507,2.4525609239987145,0,False,True,False,False,False,True,False,True,False,False
1,0,0,0,0.7162060656093164,0,0,1,1,0,0,0,0,1,-0.9905056518918692,-0.2209909957626503,0,True,False,False,True,False,False,False,False,False,True
1,0,0,0,1.2051336009250395,1,1,1,1,1,1,0,0,0,0.1529656000214305,0.8621683498051194,0,True,False,False,False,False,True,True,False,False,False
1,0,1,0,1.1643896396487294,1,1,1,0,1,0,0,1,1,0.1695858217062168,0.8574035251820359,0,True,False,False,False,False,True,False,False,False,True
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-1.4891123024354591,-0.9985397842554355,1,False,False,True,True,False,False,False,False,False,True
0,0,0,0,-0.8728084241667845,1,0,0,0,0,0,0,0,0,-1.487450280266981,-0.9024932731030983,0,False,False,True,False,True,False,False,True,False,False
0,0,1,0,0.1865345690172827,1,1,0,1,0,1,0,1,0,0.2427147971192763,0.1654892236652207,0,True,False,False,False,True,False,False,False,False,True
1,0,1,0,0.6347181430566958,1,0,0,0,0,0,0,0,0,-1.5140426349626388,-0.6301041321501674,0,False,False,True,False,False,True,False,False,False,True
1,1,0,0,-0.8320644628904743,0,0,0,0,1,1,0,1,1,-0.7029758167450658,-0.7748797988228339,1,True,False,False,True,False,False,False,False,True,False
0,0,1,1,1.5310852911355222,1,1,1,1,0,0,1,0,1,0.1463175113475158,1.142256212024051,0,True,False,False,False,False,True,False,True,False,False
1,1,0,0,-0.9542963467194052,1,1,1,0,0,0,0,0,0,-0.3406549840167238,-0.7893948664246341,1,True,False,False,True,False,False,False,False,True,False
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-0.6930036837341939,-0.9879733444662834,1,True,False,False,True,False,False,False,False,False,True
0,0,1,1,-1.2802480369298874,1,0,0,0,0,0,1,0,1,0.5069763219073791,-0.972046476976162,1,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.227278530293593,1,1,0,0,1,1,1,1,1,1.2914507854292945,0.7523126709951422,0,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.9135523854430948,1,1,0,0,0,0,0,0,0,0.3407741050595158,-0.6604578297490686,0,False,True,False,True,False,False,False,False,True,False
0,0,1,0,1.5310852911355222,1,1,0,1,1,1,1,1,1,1.5191478225108668,2.412743755273412,0,False,True,False,False,False,True,False,False,True,False
1,0,1,0,-0.1394171211931994,0,0,0,0,0,0,1,1,1,-0.6281848191635273,-0.4195253550577896,0,True,False,False,True,False,False,False,False,True,False
1,1,0,0,0.3902543753988342,1,1,0,1,0,0,0,0,1,0.4837080115486781,0.4680114684845028,0,False,True,False,True,False,False,True,False,False,False
0,0,0,1,-0.3431369275747509,1,0,0,0,0,0,0,0,0,-1.4974224132778524,-0.7876080571909778,0,False,False,True,False,False,True,False,False,False,True
1,1,0,0,-0.5876006952326126,1,1,0,1,0,0,0,0,1,0.5235965435921655,-0.3845612484485901,0,False,True,False,True,False,False,False,True,False,False
1,0,1,1,1.6125732136881423,1,1,0,1,1,0,1,1,1,1.3180431401249524,2.2834537686257663,0,False,True,False,False,True,False,False,True,False,False
1,1,1,0,-0.0986731599168891,1,1,1,1,1,1,1,0,1,1.359593694336918,0.3964067428987227,0,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.8791819107145575,1,0,1,0,1,1,0,1,0,0.1712478438746953,0.7008481531911911,0,True,False,False,False,False,True,True,False,False,False
1,0,1,0,1.082901717096109,1,0,1,1,1,0,1,0,0,0.0532442699127125,0.7389446908026028,0,True,False,False,False,True,False,False,True,False,False
1,1,1,0,1.5310852911355222,1,1,0,1,1,0,1,1,1,1.2681824750705932,2.1257292498524056,1,False,True,False,True,False,False,False,False,True,False
0,0,1,0,1.5718292524118322,1,1,1,1,1,1,1,1,0,0.7695758245270033,1.800949097418813,0,True,False,False,False,False,True,True,False,False,False
0,0,1,1,0.960669833267178,1,0,0,0,0,0,0,0,1,-1.495760391109374,-0.5132776913916053,0,False,False,True,False,False,True,False,True,False,False
1,0,0,0,-0.5468567339563023,1,1,0,0,0,0,0,1,1,0.7047569599563366,-0.3312658026644727,1,False,True,False,True,False,False,True,False,False,False
0,1,0,0,1.082901717096109,1,1,1,1,1,0,0,0,1,0.829408622592234,1.4177998433524488,0,False,True,False,True,False,False,False,False,True,False
1,0,1,1,1.0014137945434884,1,0,0,0,0,0,0,0,0,-1.509056568457203,-0.5389989206069534,0,False,False,True,False,True,False,False,False,False,True
0,0,1,1,-0.1394171211931994,1,0,0,0,0,0,0,0,0,-1.4824642137615447,-0.7608279780593891,0,False,False,True,False,False,True,False,False,False,True
0,0,1,0,1.5718292524118322,1,1,0,0,0,0,0,0,1,-1.3411923294408608,-0.2654626922447616,0,False,False,True,False,False,True,False,True,False,False
0,1,0,1,-0.0986731599168891,1,1,0,0,0,1,1,1,1,1.213335743510798,0.3049485813834285,0,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.1394171211931994,1,0,1,1,0,1,0,0,1,-0.2010451218645185,-0.259021355254297,0,True,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.4653688114036817,1,0,0,0,1,0,0,1,0,-0.1046478360927578,-0.3925246821936507,0,True,False,False,True,False,False,False,False,False,True
0,0,1,1,-0.3838808888510611,1,1,0,0,0,0,0,0,0,-1.3195860412506386,-0.7375994580218577,0,False,False,True,False,False,True,False,False,False,True
1,0,1,1,-0.9950403079957154,1,0,1,0,0,0,0,0,1,-0.448686424967835,-0.8257707729221546,0,True,False,False,True,False,False,False,True,False,False
1,0,1,1,-1.2802480369298874,1,0,0,0,0,0,0,0,0,-1.5290008344789463,-0.999069209213556,0,False,False,True,False,True,False,False,False,False,True
